stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2335311,774,,Singleton Rd & Sugarwood Ln,,33.913094,-84.166746,,,0,,America/New_York,,,0
2335312,775,,Singleton Rd & Texaco Gas Station,,33.913346,-84.163102,,,0,,America/New_York,,,0
2335313,776,,Singleton Rd & Williams Rd,,33.910678,-84.172643,,,0,,America/New_York,,,0
2335314,778,,Spalding Dr & Norcross Hs (bfr Light),,33.967676,-84.214945,,,0,,America/New_York,,,0
2335315,779,,Spalding Dr & Medlock Bridge Rd (shell),,33.968566,-84.208072,,,0,,America/New_York,,,0
2335316,780,,Koger Rd & St Leo University Ob,,33.94839,-84.124274,,,0,,America/New_York,,,0
2335317,781,,Grayson Hwy & St. Lawrence Church,,33.943778,-83.984257,,,0,,America/New_York,,,0
2335318,784,,Steve Reynolds Blvd & Chesdan Dr,,33.959271,-84.141744,,,0,,America/New_York,,,0
2335319,785,,Steve Reynolds Blvd & 7 Coffee Shop Ob,,33.958455,-84.141568,,,0,,America/New_York,,,0
2335320,787,,Steve Reynolds Blvd & Falling Water Ln,,33.916442,-84.151395,,,0,,America/New_York,,,0
2335321,788,,Steve Reynolds Blvd & Hillcrest Ct,,33.913275,-84.158648,,,0,,America/New_York,,,0
2335322,789,,Steve Reynolds & Old Norcross Rd Ob,,33.962247,-84.141585,,,0,,America/New_York,,,0
2335323,790,,Steve Reynolds Blvd & Oak Loch Tr,,33.914753,-84.154322,,,0,,America/New_York,,,0
2335324,791,,Steve Reynolds Blvd & Old Norcross Rd,,33.963084,-84.142422,,,0,,America/New_York,,,0
2335325,794,,Stone Mountian St & Boys & Girls Club OB,,33.940576,-83.994704,,,0,,America/New_York,,,0
2335326,795,,Stone Mountain St & Piedmont Bank,,33.943196,-83.993863,,,0,,America/New_York,,,0
2335327,796,,Stone Mountain St & Highgate Dr Ob,,33.927018,-84.008194,,,0,,America/New_York,,,0
2335328,797,,Johnson Rd & Stone Mountain St,,33.924319,-84.009385,,,0,,America/New_York,,,0
2335329,798,,Stone Mountain St & Liegh Kay Apts OB,,33.929418,-84.002009,,,0,,America/New_York,,,0
2335330,799,,Stone Mountain St & Open Mountain OB,,33.935723,-83.997654,,,0,,America/New_York,,,0
2335331,800,,Stone Mountain St & Somerset Dr OB,,33.938248,-83.996084,,,0,,America/New_York,,,0
2335332,801,,Sugarloaf Pkwy & Taco Bell,,33.955184,-84.05591,,,0,,America/New_York,,,0
2335333,802,,Sugarloaf Mills At The 410 412,,33.983272,-84.081197,,,0,,America/New_York,,,0
2335334,803,,Sugarloaf Pkwy & Arbys,,33.955174,-84.053508,,,0,,America/New_York,,,0
2335335,804,,Sugarloaf Mills At Basspro Shop,,33.982410473546,-84.084438232871,,,0,,America/New_York,,,0
2335336,805,,Sugarloaf Pkwy & Bellbrook Ln OB,,33.920576,-84.01078,,,0,,America/New_York,,,0
2335337,806,,Sugarloaf Pkwy & Cisco Office,,33.957959,-84.05922,,,0,,America/New_York,,,0
2335338,808,,Sugarloaf Pkwy & Marathon Blvd (mcd's),,33.955918,-84.056698,,,0,,America/New_York,,,0
2335339,809,,Sugarloaf Pkwy & Dunnhill Dr,,33.928001,-84.024913,,,0,,America/New_York,,,0
2335340,810,,Sugarloaf Mills At The Discount Tire Co,,33.978171,-84.083268,,,0,,America/New_York,,,0
2335341,812,,Sugarloaf Pkwy & Prodigy Point,,33.925582,-84.019658,,,0,,America/New_York,,,0
2335342,813,,Sugarloaf Pkwy & Macleod Indusrial Park,,33.963419,-84.062312,,,0,,America/New_York,,,0
2335343,814,,Sugarloaf Pkwy & Pnc Bank Ob,,33.920366,-84.013487,,,0,,America/New_York,,,0
2335344,815,,The James @ Sugarloaf Apartments,,33.966102,-84.066597,,,0,,America/New_York,,,0
2335345,816,,Sugarloaf Pkwy & Gwinnett Tech N Ent.,,33.965842,-84.066908,,,0,,America/New_York,,,0
2335346,819,,Peachtree St & Baker St (100/103a),,33.762637,-84.387356,,,0,,America/New_York,,,0
2335347,820,,Sweetwater Rd & Club Dr (fedex/kinkos),,33.942242,-84.126848,,,0,,America/New_York,,,0
2335348,821,,Sweetwater Rd & Club Dr,,33.942299,-84.127109,,,0,,America/New_York,,,0
2335349,822,,Sweetwater Rd & Pleasant Hill Rd (qt),,33.943289,-84.125204,,,0,,America/New_York,,,0
2335350,823,,Sweetwater Rd & Pleasant Hill Rd,,33.943484,-84.125291,,,0,,America/New_York,,,0
2335351,826,,Tech Dr & Chevron Gas Station,,33.914741,-84.163457,,,0,,America/New_York,,,0
2335352,829,,Technology Pkwy  & Homewood Suites,,33.955706,-84.231799,,,0,,America/New_York,,,0
2335353,830,,Technology Pkwy & Humblot,,33.956915,-84.225935,,,0,,America/New_York,,,0
2335354,831,,Technology Pkwy & Research Dr,,33.965029,-84.217781,,,0,,America/New_York,,,0
2335355,833,,Technology Pkwy & Yardi Business,,33.963525,-84.218737,,,0,,America/New_York,,,0
2335356,834,,Thompson Pkwy & Singleton Rd Ib,,33.905241,-84.201173,,,0,,America/New_York,,,0
2335357,835,,Washington St & Mlk Dr (100/103a),,33.750423,-84.388241,,,0,,America/New_York,,,0
2335358,836,,S Clayton St & Wells Fargo,,33.94804,-83.986761,,,0,,America/New_York,,,0
2335359,837,,W Pike St & W Pike Plza (sign-O-Rama),,33.957829,-83.999527,,,0,,America/New_York,,,0
2335360,839,,W Peachtree St & 14th St (412/103a),,33.78736,-84.387679,,,0,,America/New_York,,,0
2335361,843,,W P'tree St & P'tree Pl (412/103a),,33.780587,-84.387323,,,0,,America/New_York,,,0
2335362,844,,W P'tree St & North Ave (ponce De Leon),,33.772121,-84.38726,,,0,,America/New_York,,,0
2335363,860,,Holcomb Bridge Rd & Veranda Knolls Apts,,33.957826712916,-84.245865850777,,,0,,America/New_York,,,0
2335365,846,,W Pike St & Ultra Carwash,,33.96005,-84.004367,,,0,,America/New_York,,,0
2335366,847,,W Pike St & Kaceys Home Cooking Rest,,33.96239,-84.006646,,,0,,America/New_York,,,0
2335367,848,,W Pike St & Midas Ob,,33.958276,-84.001792,,,0,,America/New_York,,,0
2335372,858,,Peachtree Pkwy & Forum Ib,,33.980815,-84.215304,,,0,,America/New_York,,,0
2335374,876,,Atkinson Rd & Atkinson Park Dr IB,,33.969151,-84.073242,,,0,,America/New_York,,,0
2335375,974,,Atkinson Rd & Atkinson Park Dr OB,,33.969477,-84.073721,,,0,,America/New_York,,,0
2335376,871,,Beaver Ruin Rd & Bailey Dr OB,,33.938765,-84.189774,,,0,,America/New_York,,,0
2335377,872,,Beaver Ruin Rd & Day Care Ob,,33.939507,-84.192248,,,0,,America/New_York,,,0
2335378,870,,Beaver Ruin Rd & Red Oak Dr Ob,,33.934853,-84.170535,,,0,,America/New_York,,,0
2335379,877,,Beaver Ruin Rd & Shell Gas Station,,33.932368,-84.152395,,,0,,America/New_York,,,0
2335380,865,,Beaver Ruin Rd & Standford Village Ln Ib,,33.940218,-84.196041,,,0,,America/New_York,,,0
2335381,879,,Button Gwinnett Dr At Topsa,,33.914673,-84.238213,,,0,,America/New_York,,,0
2335382,880,,Button Gwinnett & Topsa,,33.914705,-84.238103,,,0,,America/New_York,,,0
2335383,881,,Boggs Rd & Caduceus Occupational Med,,33.95774,-84.094299,,,0,,America/New_York,,,0
2335384,950,,Boggs Rd @ St. Andrews Church Ob,,33.977467,-84.100098,,,0,,America/New_York,,,0
2335385,949,,Boggs Rd & Meadow Brook Pkwy Ib,,33.975017,-84.1009,,,0,,America/New_York,,,0
2335386,882,,Breckinridge Blvd & Arlon Lane,,33.954577,-84.117067,,,0,,America/New_York,,,0
2335387,967,,Breckinridge Blvd & Arlon Ln Ob,,33.95496,-84.117842,,,0,,America/New_York,,,0
2335388,883,,Breckinridge Blvd & Cascade Apartments,,33.952456,-84.122912,,,0,,America/New_York,,,0
2335389,884,,Breckinridge Blvd & Eldridge Rd,,33.954432,-84.114546,,,0,,America/New_York,,,0
2335390,965,,Breckinridge Blvd & Executive Dr S,,33.95657,-84.111726,,,0,,America/New_York,,,0
2335391,885,,Breckinridge Blvd & Mustang Unlimited,,33.970084,-84.085916,,,0,,America/New_York,,,0
2335392,886,,Brook Hollow & Indian Temple (2nd Ent),,33.919329,-84.203197,,,0,,America/New_York,,,0
2335393,864,,Buford Hwy & Gwinn Dr Ib,,33.930392,-84.229949,,,0,,America/New_York,,,0
2335394,863,,Buford Hwy & Pine St Ib,,33.92934,-84.234403,,,0,,America/New_York,,,0
2335395,873,,Buford Hwy & Post Office Ob,,33.942321,-84.207249,,,0,,America/New_York,,,0
2335396,862,,Buford Hwy & Susan Ln,,33.927437,-84.242584,,,0,,America/New_York,,,0
2335397,874,,Buford Hwy & Susan Ln Ob,,33.927702,-84.242342,,,0,,America/New_York,,,0
2335398,958,,Burns Rd & Bradstone Trace,,33.911007,-84.125244,,,0,,America/New_York,,,0
2335399,889,,Burns Rd & Hillcrest Rd (across),,33.906,-84.145864,,,0,,America/New_York,,,0
2335400,890,,Burns Rd & Indian Trail Ct Plaza,,33.905235,-84.154728,,,0,,America/New_York,,,0
2335401,959,,Burns Rd & Shady Dr,,33.91233,-84.128914,,,0,,America/New_York,,,0
2335402,891,,Graves Rd & East Windsor Ln,,33.899296,-84.220671,,,0,,America/New_York,,,0
2335403,892,,Graves Rd & Graves Mill Dr,,33.8955,-84.218578,,,0,,America/New_York,,,0
2335404,954,,Graves Rd & Marquis Estates Apts Ib,,33.895046,-84.216012,,,0,,America/New_York,,,0
2335405,893,,Graves Park Entrance,,33.897434,-84.220736,,,0,,America/New_York,,,0
2335406,894,,Graves Park Entrance (across),,33.897221,-84.22048,,,0,,America/New_York,,,0
2335407,895,,Holcomb Bridge Rd & The Centre Apts,,33.951139637254,-84.23911348676,,,0,,America/New_York,,,0
2335408,980,,Holcomb Bridge Rd & The Veiws Apts,,33.95556,-84.244885,,,0,,America/New_York,,,0
2335409,987,,Holcomb Bridge Rd & Woodmont Land Apts,,33.955516,-84.244554,,,0,,America/New_York,,,0
2335410,899,,Indian Trail Rd & Abbots Glen Ob,,33.910787,-84.159119,,,0,,America/New_York,,,0
2335411,897,,Indian Trail Rd & Steve Reynolds Blvd,,33.91331,-84.160959,,,0,,America/New_York,,,0
2335412,898,,Indian Trail Rd & Wellington Sq Plaza,,33.907545,-84.156572,,,0,,America/New_York,,,0
2335413,900,,6695 Jimmy Carter Blvd,,33.936508,-84.234045,,,0,,America/New_York,,,0
2335414,901,,Jimmy Carter Blvd & Best Friend Rd Ib,,33.924638,-84.215898,,,0,,America/New_York,,,0
2335415,902,,Jimmy Carter Blvd & Big Deal 4 U,,33.925713,-84.217506,,,0,,America/New_York,,,0
2335416,903,,Jimmy Carter Blvd & Maxzone Depo,,33.93535,-84.230651,,,0,,America/New_York,,,0
2335417,904,,Jimmy Carter Blvd & Everest Tr Ob,,33.877768,-84.188564,,,0,,America/New_York,,,0
2335418,905,,Jimmy Carter Blvd & Meadowbrook Dr Ob,,33.887917,-84.193897,,,0,,America/New_York,,,0
2335419,906,,Jimmy Carter Blvd & Best Friend Park,,33.928521,-84.220021,,,0,,America/New_York,,,0
2335420,972,,Jimmy Carter Blvd & Rockbridge School Rd,,33.89728,-84.198799,,,0,,America/New_York,,,0
2335421,907,,Jimmy Carter Blvd & Rr Tracks,,33.938049,-84.235358,,,0,,America/New_York,,,0
2335422,908,,Jimmy Carter Blvd & S Peachtree St,,33.933376,-84.222826,,,0,,America/New_York,,,0
2335423,978,,Jimmy Carter Blvd & W Peachtree St,,33.935272,-84.224564,,,0,,America/New_York,,,0
2335424,963,,Koger Blvd & Assi Farmers Market,,33.947785,-84.125101,,,0,,America/New_York,,,0
2335425,964,,Koger Blvd & Devry University Ib,,33.948799,-84.122845,,,0,,America/New_York,,,0
2335426,909,,Lawrenceville Hwy & Bbt Bank Ib,,33.897682,-84.138139,,,0,,America/New_York,,,0
2335427,910,,Lawrenceville Hwy & Bryson Park Ob,,33.889424,-84.148105,,,0,,America/New_York,,,0
2335428,971,,Lawrenceville Hwy & Merchants Walk Ob,,33.900285,-84.130878,,,0,,America/New_York,,,0
2335429,911,,L'ville Hwy & Rockbridge Rd (citgo),,33.882665,-84.161827,,,0,,America/New_York,,,0
2335430,912,,Lawrenceville Hwy & Wynne Russell Dr,,33.898304,-84.137732,,,0,,America/New_York,,,0
2335431,955,,Live Oak Pkwy & Live Oak Plaza Ob,,33.907383,-84.202505,,,0,,America/New_York,,,0
2335432,913,,Live Oak Pkwy & Thompson Pkwy,,33.907259,-84.2033,,,0,,America/New_York,,,0
2335433,914,,Mcdonough Dr & Dawson Blvd,,33.909557,-84.209554,,,0,,America/New_York,,,0
2335434,952,,Mcdonough Dr & Wilwat Dr (ace) Ib,,33.909113,-84.211697,,,0,,America/New_York,,,0
2335435,986,,Medlock Bridge Rd & P'tree Corners Cir,,33.978591,-84.211436,,,0,,America/New_York,,,0
2335436,977,,N Norcross Tucker Rd & Pelican Dr Ib,,33.920871,-84.212702,,,0,,America/New_York,,,0
2335437,988,,N Norcross Tucker Rd & Pelican Dr,,33.920915,-84.212908,,,0,,America/New_York,,,0
2335438,861,,New Peachtree Rd & Burlington Sign Ib,,33.910326,-84.269421,,,0,,America/New_York,,,0
2335439,918,,New Peachtree Rd & Burlington Sign Ob,,33.910533,-84.269399,,,0,,America/New_York,,,0
2335440,915,,Old Norcross Rd & Arbors @breckinridge,,33.954292,-84.1041,,,0,,America/New_York,,,0
2335441,916,,Old Norcross Rd & Burnham Ridge,,33.954043,-84.039078,,,0,,America/New_York,,,0
2335442,917,,Old Norcross Rd & Old Victorian Rd Ib,,33.951191,-84.098895,,,0,,America/New_York,,,0
2335443,961,,Park Dr & Gwinnett Park Sign Ib,,33.936182,-84.149358,,,0,,America/New_York,,,0
2335444,922,,Park Dr & Gwinnett Park Sign (across),,33.936246,-84.149487,,,0,,America/New_York,,,0
2335445,923,,Peachtree Pkwy & The Corner Bakery,,33.953851,-84.233353,,,0,,America/New_York,,,0
2335446,983,,Peachtree Pkwy & Piedmont Bank,,33.982741,-84.213914,,,0,,America/New_York,,,0
2335447,924,,Peachtree Pkwy & Traingle Pkwy,,33.972894,-84.221072,,,0,,America/New_York,,,0
2335448,985,,P'tree Corners Cir & Chase Bank Ib,,33.977390957914,-84.216683400905,,,0,,America/New_York,,,0
2335449,984,,P'tree Corners Cir & Davinci Ct Ib,,33.977442,-84.214406,,,0,,America/New_York,,,0
2335450,925,,P'tree Corners Cir & Gleanleaf Dr Ib,,33.947259,-84.251345,,,0,,America/New_York,,,0
2335451,926,,P'tree Corners Cir & Jones Mill Ct,,33.94396,-84.250658,,,0,,America/New_York,,,0
2335452,927,,P'tree Corners Cir & Parton Ct Ob,,33.949232,-84.251962,,,0,,America/New_York,,,0
2335453,928,,P'tree Corners Cir & Westchase Villge Ln,,33.956051,-84.249526,,,0,,America/New_York,,,0
2335454,956,,Pleasant Hill Rd & Vca Animal Hospital,,33.91007,-84.113072,,,0,,America/New_York,,,0
2335455,957,,Pleasant Hill Rd & Burns Shopping Ctr,,33.911331,-84.115292,,,0,,America/New_York,,,0
2335456,867,,Satellite Blvd & Aviation School Ib,,33.950086,-84.149098,,,0,,America/New_York,,,0
2335457,868,,Satellite Blvd & Evergreen Blvd Ib,,33.964583,-84.108498,,,0,,America/New_York,,,0
2335458,866,,Satellite Blvd & Menlo Creek Apts Ib,,33.946078,-84.156475,,,0,,America/New_York,,,0
2335459,869,,Satellite Blvd & Merritt Apartments Ob,,33.963792,-84.111154,,,0,,America/New_York,,,0
2335460,951,,Satellite Blvd & Public Storage Ob,,33.943424,-84.159894,,,0,,America/New_York,,,0
2335461,982,,Scientific Dr & Meridian Business Plza,,33.965648,-84.219846,,,0,,America/New_York,,,0
2335462,981,,Scientific Dr & Technology Pkwy,,33.966233,-84.218421,,,0,,America/New_York,,,0
2335463,962,,Shackleford Rd & Doan Way,,33.940009,-84.148248,,,0,,America/New_York,,,0
2335464,968,,Shackleford Rd & Doan Way Ob,,33.940295,-84.148134,,,0,,America/New_York,,,0
2335465,932,,Singleton Rd & Harbins Ridge Dr,,33.908249,-84.186612,,,0,,America/New_York,,,0
2335466,953,,Singleton Rd & Harbins Ridge Dr Ob,,33.908463,-84.187042,,,0,,America/New_York,,,0
2335467,934,,Singleton Rd & Hydaburg Ln,,33.911513,-84.169825,,,0,,America/New_York,,,0
2335468,935,,Singleton Rd & Myrtle Creek Dr,,33.908258,-84.185221,,,0,,America/New_York,,,0
2335469,936,,S Norcross Tucker Rd & Sinclair Apts,,33.897108,-84.208986,,,0,,America/New_York,,,0
2335470,937,,Spalding Dr & Bank Of America,,33.96958,-84.219994,,,0,,America/New_York,,,0
2335471,938,,Spalding Dr & Technology Pkwy,,33.96823,-84.21746,,,0,,America/New_York,,,0
2335472,960,,Steve Reynolds Blvd & Business Park Ib,,33.927159,-84.147492,,,0,,America/New_York,,,0
2335473,939,,Steve Reynolds Blvd & Falling Water Ln,,33.916847,-84.151487,,,0,,America/New_York,,,0
2335474,940,,Steve Reynolds Blvd & Fire Station Ob,,33.923878,-84.147419,,,0,,America/New_York,,,0
2335475,969,,Steve Reynolds Blvd & Hillcrest Ct Ob,,33.913606,-84.158634,,,0,,America/New_York,,,0
2335476,941,,Steve Reynolds Blvd & Indian Trail Apts,,33.914536,-84.1542,,,0,,America/New_York,,,0
2335477,942,,Stone Mountain St & Charleston Ln,,33.933842,-83.998771,,,0,,America/New_York,,,0
2335478,943,,Stone Mountain St & Charter St,,33.931928,-83.999947,,,0,,America/New_York,,,0
2335479,944,,Technology Pkwy At 157 Tech Pkwy,,33.961153,-84.223633,,,0,,America/New_York,,,0
2335480,945,,Technology Pkwy Near Hampton Inn,,33.955422,-84.229586,,,0,,America/New_York,,,0
2335481,946,,Technology Pkwy & Psa Health Care,,33.958183,-84.225695,,,0,,America/New_York,,,0
2335482,947,,Technology Pkwy & Sovereign,,33.959431,-84.225414,,,0,,America/New_York,,,0
2335483,948,,Technology Pkwy & Technology Pkwy South,,33.962206,-84.220189,,,0,,America/New_York,,,0
2335484,992,,2700 Breckinridge Blvd,,33.959907,-84.101796,,,0,,America/New_York,,,0
2335486,989,,3300 Breckinridge Blvd,,33.954824,-84.119469,,,0,,America/New_York,,,0
2335487,991,,Breckinridge Blvd & Breckinridge Pkwy,,33.960065,-84.105783,,,0,,America/New_York,,,0
2335488,993,,L'ville Hwy & Bryson Park Ib,,33.889192,-84.148125,,,0,,America/New_York,,,0
2335489,277,,Button Gwinnett Dr & Omega Ryder Across,,33.923998,-84.244906,,,0,,America/New_York,,,0
2335527,1064,,CDC,,33.800478500742,-84.326906709755,1114,,0,,America/New_York,,,0
2335528,1054,,Clifton Rd @ Gatewood ,,33.797143755838,-84.322568223952,1114,,0,,America/New_York,,,0
2335529,1053,,Woodruff Circle Emory ,,33.793374057028,-84.321534008768,1114,,0,,America/New_York,,,0
2371253,1059,,Buford Hwy & Remington Park Court,,33.96488,-84.179813,,,0,,America/New_York,,,0
2371262,1060,,North Berkeley Lake Rd & Storage Company OB,,33.975281,-84.161029,,,0,,America/New_York,,,0
2371263,1061,,North Berkeley Lake Rd & Storage Company IB,,33.975304,-84.161576,,,0,,America/New_York,,,0
2371264,1058,,Jimmy Carter Blvd & Dunkin Donuts OB,,33.904094,-84.205534,,,0,,America/New_York,,,0
2382245,,,Sugarloaf Mills Park & Ride,,33.983191525407,-84.084316451454,,,1,,America/New_York,,,0
2382246,2,,Sugarloaf Mills Park & Ride Commuter Stop,,33.983670111869,-84.084249847722,,,0,2382245,,,,0
2382247,1055,,Sugarloaf Mills Park & Ride Local ,,33.98284477699,-84.084810687683,,,0,2382245,,,,0
2382785,1062,,3795 Data Drive,,33.971994024807,-84.225647252061,,,0,,America/New_York,,,0
2394821,1063,,Triangle Pkwy & Triangle Drive OB,,33.972644,-84.222362,,,0,,America/New_York,,,0
2454800,1028,,Hurricane Shoals Rd & Whitehall Ln,,33.968395,-84.00027,,,0,,America/New_York,,,0
2454801,1027,,Hurricane Shoals Rd & Curtis Rd,,33.969414,-83.99451,,,0,,America/New_York,,,0
2454802,1038,,Collins Hill Rd & Hurricane Shoals Rd IB,,33.97211,-83.992811,,,0,,America/New_York,,,0
2454803,1025,,Collins Hill Rd & Park Access Dr,,33.97471,-83.994104,,,0,,America/New_York,,,0
2454804,1037,,Lonnie Harvel Blvd & Student Center Entrance,,33.982187,-84.005038,,,0,,America/New_York,,,0
2454805,1035,,Lonnie Harvel Blvd & GGC Housing,,33.980791,-84.008045,,,0,,America/New_York,,,0
2454806,1036,,Lonnie Harvel Blvd & Sugar Oak Ln,,33.97783808,-84.01270866,,,0,,America/New_York,,,0
2454807,1044,,Walther Blvd & Parc 980 Apartments,,33.975159,-84.01341,,,0,,America/New_York,,,0
2454808,1042,,Walther Blvd & C3 Church,,33.973107,-84.017093,,,0,,America/New_York,,,0
2454809,1034,,Lawrenceville Suwanee Rd & Verizon,,33.971378,-84.018349,,,0,,America/New_York,,,0
2454810,1033,,Duluth Hwy & Publix (Lawrenceville Suwanee Rd),,33.968218,-84.024455,,,0,,America/New_York,,,0
2454811,1026,,Duluth Hwy & Lutheran Church,,33.96913199,-84.02896285,,,0,,America/New_York,,,0
2454812,1040,,Riverside Pkwy & Duluth Hwy,,33.967636,-84.035552,,,0,,America/New_York,,,0
2454813,1041,,Riverside Pkwy & Golden Corral,,33.965526,-84.0366,,,0,,America/New_York,,,0
2454814,1030,,Lakes Pkwy & Riverside Pkwy,,33.96368189,-84.03793216,,,0,,America/New_York,,,0
2454815,1029,,Lakes Pkwy & Lakes Ct Dr IB,,33.961882,-84.041066,,,0,,America/New_York,,,0
2454816,1032,,Lakes Pkwy & Wiegand Blvd,,33.961908,-84.049248,,,0,,America/New_York,,,0
2454817,1031,,Lakes Pkwy & Smokey Trail,,33.963961,-84.055708,,,0,,America/New_York,,,0
2454818,1039,,Atkinson Rd & Farmwood Dr,,33.9731,-84.076884,,,0,,America/New_York,,,0
2454819,1003,,Collins Hill Rd & Collins Industrial Way OB,,33.979388,-83.997676,,,0,,America/New_York,,,0
2454820,1004,,Collins Hill Rd & Park Access Dr,,33.973657,-83.993662,,,0,,America/New_York,,,0
2454821,1005,,Duluth Hwy & Aldi,,33.96878498,-84.0283674,,,0,,America/New_York,,,0
2454822,1006,,Duluth Hwy & Lakes Pkwy,,33.968499,-84.033203,,,0,,America/New_York,,,0
2454823,1007,,Duluth Hwy & Lawrenceville Suwanee Rd OB,,33.96818,-84.025527,,,0,,America/New_York,,,0
2454824,1045,,Gwinnett Medical Resource Center,,33.966328,-84.008303,,,0,,America/New_York,,,0
2454825,1009,,Hurricane Shoals Rd & Curtis Rd OB,,33.969254,-83.995253,,,0,,America/New_York,,,0
2454826,1010,,Hurricane Shoals Rd & Philip Blvd,,33.967795,-84.005187,,,0,,America/New_York,,,0
2454827,1011,,Hurricane Shoals Rd & Whitehall Ln OB,,33.968545,-84.00049,,,0,,America/New_York,,,0
2454828,1012,,Lakes Pkwy & 1760 Apartment Homes OB,,33.962961,-84.059692,,,0,,America/New_York,,,0
2454829,1016,,Lakes Pkwy & Belle Meade Ct,,33.963721,-84.056531,,,0,,America/New_York,,,0
2454830,1013,,Lakes Pkwy & Lakes Ct Dr OB,,33.961374,-84.041394,,,0,,America/New_York,,,0
2454831,1014,,Lakes Pkwy & Laval Blvd,,33.960878,-84.045675,,,0,,America/New_York,,,0
2454832,1015,,Lakes Pkwy & WIKA,,33.963041,-84.052365,,,0,,America/New_York,,,0
2454833,1008,,Lawrenceville Suwanee Rd & AMC,,33.969682,-84.019764,,,0,,America/New_York,,,0
2454834,1018,,Lawrenceville-Suwanee Rd & Lawrenceville Shopping Center,,33.971343,-84.018007,,,0,,America/New_York,,,0
2454835,1019,,Lonnie Harvel Blvd & GGC Housing OB,,33.980669,-84.008365,,,0,,America/New_York,,,0
2454836,1021,,Lonnie Harvel Blvd & Student Center Entrance OB,,33.981953,-84.005194,,,0,,America/New_York,,,0
2454837,1020,,Lonnie Harvel Blvd & Sugar Oak Ln OB,,33.977474,-84.012456,,,0,,America/New_York,,,0
2454838,1022,,Riverside Pkwy & Kroger,,33.96677,-84.035421,,,0,,America/New_York,,,0
2454839,1017,,Riverside Pkwy & Lakes Pkwy OB,,33.964325,-84.036818,,,0,,America/New_York,,,0
2454840,1023,,Walther Blvd & IHOP,,33.972945,-84.016918,,,0,,America/New_York,,,0
2454841,1024,,Walther Blvd & Parc 980 Apartments OB,,33.974793,-84.014033,,,0,,America/New_York,,,0
2454864,1002,,Atkinson Rd & Herrington Ln,,33.973444,-84.077346,,,0,,America/New_York,,,0
2454866,1003,,Buford Highway & Beaver Ruin Road (Norcross Collision Center),,33.945488,-84.202807,,,0,,America/New_York,,,0
2454870,239,,Buford Hwy & Oak Road (Hola Auto Place),,33.928394,-84.238496,,,0,,America/New_York,,,0
2454872,714,,Satellite Blvd & Steve Reynolds Blvd (Shell Gas),,33.954648,-84.141897,,,0,,America/New_York,,,0
2454873,225,,Buford Hwy & High Tech Transmission,,33.917962,-84.258413,,,0,,America/New_York,,,0
2454874,995,,Buford Hwy & World Auto Credit Dealer (Gwin Drive across),,33.930642,-84.229837,,,0,,America/New_York,,,0
2454875,996,,Buford Hwy & CarZ  (across),,33.930044,-84.232248,,,0,,America/New_York,,,0
2454876,997,,Buford Hwy & Cornernstone Automotive (across),,33.9285,-84.238913,,,0,,America/New_York,,,0
2454877,202,,Buford Hwy & Steve Drive (across),,33.920743,-84.255512,,,0,,America/New_York,,,0
2454878,998,,Jimmy Carter Blvd & Paces Crossing Apartments,,33.875213,-84.188043,,,0,,America/New_York,,,0
2454879,461,,Lawrenceville Hwy & Lankford Rd (CR Auto Collision),,33.870472,-84.176011,,,0,,America/New_York,,,0
2454880,999,,Lawernceville Hwy & Car Care Service Center,,33.899985,-84.130975,,,0,,America/New_York,,,0
2454882,1000,,Lawrenceville Hwy & Jordan Drive,,33.878677,-84.167687,,,0,,America/New_York,,,0
2454883,976,,Lawrenceville Hwy & Wal-Mart,,33.938099,-84.025583,,,0,,America/New_York,,,0
2454884,340,,Grayson Hwy & Veterans Organization,,33.942302,-83.983106,,,0,,America/New_York,,,0
2454885,973,,Old Norcross Road & Boggs Road,,33.94927,-84.092704,,,0,,America/New_York,,,0
2454887,1001,,Breckinridge Blvd & Mustangs Unlimited (across),,33.96975,-84.085589,,,0,,America/New_York,,,0
2454888,975,,Professional Drive & 2nd 4-Way Stop (Gwinnett Extended Care Center),,33.961333,-84.018231,,,0,,America/New_York,,,0
2454891,990,,3100 Breckinridge Blvd,,33.954437,-84.114571,,,0,,America/New_York,,,0
2454892,28,,Shackleford Road & Kaiser Permanente Building,,33.946362,-84.134772,,,0,,America/New_York,,,0
2455255,994,,Beaver Ruin Rd & Family Medicine Chiropractor,,33.933052,-84.175981,,,0,,America/New_York,,,0
2455256,,,Singleton Road & Sandune Drive (1st entrance),,33.908917850946,-84.180434382017,,,0,,America/New_York,,,0
2455257,970,,Lawrenceville Hwy & Beaver Ruin Road (Walgreens Pharmacy),,33.90303,-84.122303,,,0,,America/New_York,,,0
2504922,1052,,1762 Clifton Road,,33.8013812896426,-84.3313393473354,,,0,,America/New_York,,,0
